  0.48507844E+00 -0.12942288E+02
  0.48977777E+00 -0.12941512E+02
  0.49447710E+00 -0.12943039E+02
  0.49917642E+00 -0.12947366E+02
  0.50387575E+00 -0.12952351E+02
  0.50857508E+00 -0.12957891E+02
  0.51327440E+00 -0.12963906E+02
  0.51797373E+00 -0.12970329E+02
  0.52267306E+00 -0.12977108E+02
  0.52737238E+00 -0.12984203E+02
  0.53207171E+00 -0.12991579E+02
  0.53677103E+00 -0.12999210E+02
  0.54147036E+00 -0.13007074E+02
  0.54616969E+00 -0.13015150E+02
  0.55086901E+00 -0.13023425E+02
  0.55556834E+00 -0.13031884E+02
  0.56026767E+00 -0.13040514E+02
  0.56496699E+00 -0.13049306E+02
  0.56966632E+00 -0.13058251E+02
  0.57436565E+00 -0.13067338E+02
  0.57906497E+00 -0.13076561E+02
  0.58376430E+00 -0.13085913E+02
  0.58846362E+00 -0.13095386E+02
  0.59316295E+00 -0.13104975E+02
  0.59786228E+00 -0.13114672E+02
  0.60256160E+00 -0.13124474E+02
  0.60726093E+00 -0.13134374E+02
  0.61196026E+00 -0.13144367E+02
  0.61665958E+00 -0.13154448E+02
  0.62135891E+00 -0.13164613E+02
  0.62605824E+00 -0.13174857E+02
  0.63075756E+00 -0.13185176E+02
  0.63545689E+00 -0.13195566E+02
  0.64015621E+00 -0.13206022E+02
  0.64485554E+00 -0.13216541E+02
  0.64955487E+00 -0.13227118E+02
  0.65425419E+00 -0.13237750E+02
  0.65895352E+00 -0.13248434E+02
  0.66365285E+00 -0.13259166E+02
  0.66835217E+00 -0.13269941E+02
  0.67305150E+00 -0.13280758E+02
  0.67775083E+00 -0.13291613E+02
  0.68245015E+00 -0.13302501E+02
  0.68714948E+00 -0.13313421E+02
  0.69184880E+00 -0.13324369E+02
  0.69654813E+00 -0.13335342E+02
  0.70124746E+00 -0.13346337E+02
  0.70594678E+00 -0.13357351E+02
  0.71064611E+00 -0.13368381E+02
  0.71534544E+00 -0.13379423E+02
  0.72004476E+00 -0.13390476E+02
  0.72474409E+00 -0.13401536E+02
  0.72944342E+00 -0.13412600E+02
  0.73414274E+00 -0.13423666E+02
  0.73884207E+00 -0.13434730E+02
  0.74354139E+00 -0.13445790E+02
  0.74824072E+00 -0.13456844E+02
  0.75294005E+00 -0.13467887E+02
  0.75763937E+00 -0.13478918E+02
